input	target_atoms	model_atoms	total_input_atoms	CADscoreLT_global_score	CADscoreLT_remapped_global_score	CADscoreLT_refseq_global_score	CADscoreLT_iface_score	CADscoreLT_remapped_iface_score	CADscoreLT_refseq_iface_score	CADscoreLT_remapped_global_time	ost_ilddt	ost_qs_global	ost_qs_best	ost_ics	ost_ips	ost_dockq_ave	ost_dockq_wave	ost_dockq_ave_full	ost_dockq_wave_full	ost_tm_score
T1239v2TS015_4o__T1239v2TS369_2o	20092	20092	40184	0.689296	0.703014	0.689296	0.00395	0.191916	0.00395	1.32	0.308	0.21	0.21	0.253	0.443	0.138	0.093	0.138	0.093	0.633
T1239v2TS022_2o__T1239v2TS272_3o	20092	20088	40180	0.864928	0.86791	0.864928	0	0.117276	0	1.29	0.188	0.101	0.101	0.193	0.242	0.126	0.106	0.126	0.106	0.434
T1239v2TS022_3o__T1239v2TS235_1o	19756	20092	39848	0.748016	0.760896	0.748016	0.123102	0.415902	0.123102	1.28	0.662	0.469	0.47	0.494	0.468	0.3	0.197	0.3	0.197	0.676
T1239v2TS022_4o__T1239v2TS014_2o	19756	20092	39848	0.797913	0.798038	0.797913	0.590531	0.590862	0.590531	1.26	0.73	0.534	0.534	0.576	0.541	0.44	0.323	0.44	0.323	0.721
T1239v2TS028_2o__T1239v2TS052_4o	20092	20092	40184	0.901742	0.901742	0.901742	0.823261	0.823261	0.823261	1.28	0.896	0.962	0.962	0.917	0.885	0.642	0.628	0.642	0.628	0.734
T1239v2TS033_1o__T1239v2TS208_4o	20088	20092	40180	0.783918	0.795495	0.783918	0.182216	0.522663	0.182216	1.3	0.552	0.669	0.669	0.668	0.594	0.249	0.243	0.249	0.243	0.589
T1239v2TS033_1o__T1239v2TS481_2o	20088	20092	40180	0.831998	0.832095	0.831998	0.660705	0.662726	0.660705	1.39	0.689	0.69	0.69	0.73	0.824	0.437	0.429	0.437	0.429	0.815
T1239v2TS033_4o__T1239v2TS294_1o	20088	20092	40180	0.829289	0.845664	0.829289	0.187965	0.61814	0.187965	1.3	0.693	0.769	0.769	0.78	0.65	0.292	0.255	0.292	0.255	0.652
T1239v2TS051_1o__T1239v2TS272_5o	20092	20088	40180	0.84603	0.853843	0.84603	0	0.269531	0	1.35	0.291	0.137	0.137	0.237	0.242	0.151	0.184	0.151	0.184	0.408
T1239v2TS051_2o__T1239v2TS462_2o	20092	20092	40184	0.864328	0.878054	0.864328	0.159472	0.61964	0.159472	1.27	0.701	0.716	0.716	0.781	0.679	0.363	0.325	0.363	0.325	0.645
T1239v2TS052_1o__T1239v2TS345_4o	20092	20092	40184	0.854724	0.854902	0.854724	0.589816	0.590602	0.589816	1.35	0.692	0.827	0.827	0.739	0.722	0.441	0.435	0.441	0.435	0.725
T1239v2TS052_1o__T1239v2TS345_5o	20092	20092	40184	0.84515	0.858002	0.84515	0.157207	0.634631	0.157207	1.34	0.757	0.843	0.843	0.765	0.772	0.495	0.488	0.495	0.488	0.792
T1239v2TS052_2o__T1239v2TS286_1o	19756	20092	39848	0.726623	0.736836	0.726623	0.17179	0.508308	0.17179	1.28	0.581	0.774	0.774	0.633	0.548	0.332	0.295	0.332	0.295	0.63
T1239v2TS052_4o__T1239v2TS052_1o	20092	20092	40184	0.925927	0.925927	0.925927	0.85311	0.855472	0.85311	1.3	0.923	0.974	0.974	0.912	0.862	0.89	0.89	0.89	0.89	0.982
T1239v2TS091_1o__T1239v2TS481_4o	17744	20092	37836	0.792591	0.792591	0.792591	0.588857	0.589312	0.588857	1.22	0.638	0.702	0.713	0.716	0.643	0.429	0.363	0.429	0.363	0.578
T1239v2TS091_3o__T1239v2TS033_1o	17744	20088	37832	0.818809	0.819033	0.818809	0.582461	0.582969	0.582461	1.22	0.673	0.666	0.666	0.667	0.682	0.325	0.302	0.325	0.302	0.7
T1239v2TS091_3o__T1239v2TS272_5o	17744	20088	37832	0.765272	0.773395	0.765272	0	0.201421	0	1.24	0.24	0.118	0.123	0.204	0.242	0.064	0.081	0.064	0.081	0.343
T1239v2TS091_3o__T1239v2TS369_4o	17744	20092	37836	0.833656	0.833703	0.833656	0.730525	0.730525	0.730525	1.22	0.797	0.683	0.705	0.747	0.716	0.425	0.388	0.425	0.388	0.733
T1239v2TS147_1o__T1239v2TS231_2o	20092	20088	40180	0.82214	0.8365	0.82214	0.193961	0.638174	0.193961	1.32	0.703	0.822	0.822	0.733	0.686	0.43	0.419	0.43	0.419	0.781
T1239v2TS147_2o__T1239v2TS262_3o	20092	20088	40180	0.754263	0.754536	0.754263	0.554171	0.555235	0.554171	1.35	0.623	0.704	0.704	0.631	0.619	0.36	0.318	0.36	0.318	0.573
T1239v2TS147_2o__T1239v2TS331_3o	20092	20092	40184	0.810758	0.810769	0.810758	0.643919	0.644852	0.643919	1.32	0.724	0.719	0.719	0.695	0.679	0.405	0.375	0.405	0.375	0.518
T1239v2TS147_3o__T1239v2TS167_4o	20092	20092	40184	0.790706	0.804266	0.790706	0.147875	0.538749	0.147875	1.32	0.612	0.548	0.548	0.582	0.543	0.308	0.299	0.308	0.299	0.736
T1239v2TS147_3o__T1239v2TS369_4o	20092	20092	40184	0.798509	0.811857	0.798509	0.142109	0.596783	0.142109	1.3	0.641	0.639	0.639	0.653	0.651	0.287	0.277	0.287	0.277	0.555
T1239v2TS147_5o__T1239v2TS319_2o	20092	20092	40184	0.792414	0.803713	0.792414	0.323359	0.713604	0.323359	1.45	0.815	0.89	0.89	0.814	0.807	0.362	0.336	0.362	0.336	0.501
T1239v2TS159_2o__T1239v2TS450_5o	20092	20092	40184	0.859861	0.874213	0.859861	0.356284	0.825141	0.356284	1.29	0.917	0.742	0.742	0.812	0.722	0.593	0.586	0.593	0.586	0.522
T1239v2TS167_1o__T1239v2TS022_1o	20092	20092	40184	0.81103	0.811136	0.81103	0.470704	0.471758	0.470704	1.33	0.577	0.707	0.707	0.642	0.564	0.295	0.244	0.295	0.244	0.587
T1239v2TS167_5o__T1239v2TS262_5o	20092	20088	40180	0.800964	0.801028	0.800964	0.474802	0.475237	0.474802	1.28	0.538	0.61	0.61	0.59	0.586	0.217	0.193	0.217	0.193	0.599
T1239v2TS167_5o__T1239v2TS462_5o	20092	20092	40184	0.813401	0.813465	0.813401	0.5832	0.58487	0.5832	1.32	0.656	0.619	0.619	0.652	0.687	0.236	0.218	0.236	0.218	0.529
T1239v2TS204_1o__T1239v2TS014_3o	20092	20092	40184	0.723997	0.73629	0.723997	0.216952	0.609036	0.216952	1.31	0.717	0.622	0.622	0.614	0.614	0.383	0.377	0.383	0.377	0.586
T1239v2TS204_1o__T1239v2TS028_3o	20092	20092	40184	0.805933	0.820222	0.805933	0.300609	0.759508	0.300609	1.3	0.892	0.913	0.913	0.825	0.819	0.546	0.547	0.546	0.547	0.78
T1239v2TS204_1o__T1239v2TS462_3o	20092	20092	40184	0.776316	0.790649	0.776316	0.140221	0.576938	0.140221	1.31	0.681	0.675	0.675	0.658	0.573	0.35	0.341	0.35	0.341	0.622
T1239v2TS208_2o__T1239v2TS462_2o	20092	20092	40184	0.876503	0.892241	0.876503	0.180439	0.729988	0.180439	1.29	0.818	0.941	0.941	0.864	0.828	0.6	0.592	0.6	0.592	0.729
T1239v2TS208_5o__T1239v2TS147_5o	20092	20092	40184	0.771001	0.783001	0.771001	0.204825	0.632723	0.204825	1.31	0.707	0.824	0.824	0.739	0.692	0.418	0.418	0.418	0.418	0.477
T1239v2TS231_1o__T1239v2TS051_5o	20088	20092	40180	0.786605	0.800635	0.786605	0.109601	0.537047	0.109601	1.39	0.605	0.676	0.676	0.681	0.584	0.351	0.299	0.351	0.299	0.77
T1239v2TS231_2o__T1239v2TS331_2o	20088	20092	40180	0.766291	0.779852	0.766291	0.088619	0.507126	0.088619	1.31	0.554	0.672	0.672	0.649	0.546	0.252	0.226	0.252	0.226	0.698
T1239v2TS235_2o__T1239v2TS159_1o	20092	20092	40184	0.872368	0.886443	0.872368	0.198839	0.743931	0.198839	1.42	0.8	0.869	0.869	0.795	0.755	0.65	0.668	0.65	0.668	0.896
T1239v2TS235_5o__T1239v2TS235_1o	20092	20092	40184	0.81036	0.822922	0.81036	0.224422	0.655229	0.224422	1.29	0.692	0.777	0.777	0.773	0.645	0.3	0.285	0.3	0.285	0.761
T1239v2TS241_1o__T1239v2TS110_5o	10046	20092	30138	0.810336	0.818817	0.810336	0.016795	0.437567	0.016795	0.96	0.425	0.165	0.423	0.219	0.175	0.192	0.192	0.192	0.192	0.556
T1239v2TS241_1o__T1239v2TS231_4o	10046	20088	30134	0.847472	0.855741	0.847472	0.079202	0.475811	0.079202	0.95	0.48	0.197	0.572	0.281	0.246	0.235	0.235	0.235	0.235	0.714
T1239v2TS241_1o__T1239v2TS241_2o	10046	10046	20092	0.873859	0.873883	0.873859	0.781461	0.781461	0.781461	0.58	0.811	0.919	0.919	0.819	0.833	0.512	0.512	0.512	0.512	0.889
T1239v2TS241_1o__T1239v2TS286_4o	10046	20092	30138	0.754415	0.763062	0.754415	0.014768	0.40601	0.014768	0.91	0.401	0.195	0.579	0.249	0.184	0.209	0.209	0.209	0.209	0.676
T1239v2TS241_3o__T1239v2TS369_2o	10046	20092	30138	0.80029	0.8084	0.80029	0.061335	0.442769	0.061335	0.95	0.448	0.16	0.576	0.213	0.207	0.241	0.241	0.241	0.241	0.654
T1239v2TS241_5o__T1239v2TS450_2o	10046	20092	30138	0.810493	0.822511	0.810493	0.023413	0.550732	0.023413	0.93	0.51	0.178	0.722	0.197	0.165	0.254	0.254	0.254	0.254	0.587
T1239v2TS262_2o__T1239v2TS369_5o	20088	20092	40180	0.814537	0.81458	0.814537	0.729691	0.734342	0.729691	1.28	0.836	0.907	0.907	0.801	0.829	0.638	0.642	0.638	0.642	0.918
T1239v2TS262_3o__T1239v2TS325_2o	20088	20092	40180	0.805365	0.817339	0.805365	0.165236	0.512638	0.165236	1.26	0.569	0.744	0.744	0.638	0.63	0.323	0.278	0.323	0.278	0.656
T1239v2TS262_3o__T1239v2TS331_2o	20088	20092	40180	0.80082	0.813447	0.80082	0.161084	0.529776	0.161084	1.28	0.605	0.758	0.758	0.683	0.674	0.335	0.289	0.335	0.289	0.654
T1239v2TS262_4o__T1239v2TS286_1o	20088	20092	40180	0.754617	0.755215	0.754617	0.433933	0.434139	0.433933	1.3	0.51	0.625	0.625	0.597	0.529	0.234	0.216	0.234	0.216	0.639
T1239v2TS272_3o__T1239v2TS481_4o	20088	20092	40180	0.839372	0.846994	0.839372	0	0.359545	0	1.32	0.513	0.133	0.133	0.296	0.287	0.421	0.226	0.421	0.226	0.267
T1239v2TS272_4o__T1239v2TS481_2o	20088	20092	40180	0.783404	0.790414	0.783404	0	0.365837	0	1.3	0.484	0.176	0.176	0.287	0.257	0.403	0.249	0.403	0.249	0.35
T1239v2TS286_1o__T1239v2TS051_2o	20092	20092	40184	0.796331	0.809307	0.796331	0.145345	0.663106	0.145345	1.29	0.79	0.7	0.7	0.735	0.616	0.471	0.468	0.471	0.468	0.626
T1239v2TS286_1o__T1239v2TS241_1o	20092	10046	30138	0.378754	0.382936	0.378754	0	0.165134	0	0.94	0.182	0.214	0.562	0.297	0.206	0.578	0.578	0.096	0.129	0.378
T1239v2TS294_1o__T1239v2TS052_1o	20092	20092	40184	0.890796	0.903428	0.890796	0.186375	0.665741	0.186375	1.31	0.804	0.855	0.855	0.782	0.717	0.538	0.536	0.538	0.536	0.845
T1239v2TS294_2o__T1239v2TS231_4o	20092	20088	40180	0.806489	0.820785	0.806489	0.198351	0.707674	0.198351	1.3	0.82	0.791	0.791	0.751	0.678	0.45	0.455	0.45	0.455	0.752
T1239v2TS294_2o__T1239v2TS272_2o	20092	20088	40180	0.882777	0.890543	0.882777	0	0.26913	0	1.27	0.31	0.15	0.15	0.313	0.24	0.24	0.232	0.24	0.232	0.478
T1239v2TS294_5o__T1239v2TS110_5o	20092	20092	40184	0.850341	0.86297	0.850341	0.19924	0.634882	0.19924	1.35	0.764	0.674	0.674	0.659	0.585	0.4	0.388	0.4	0.388	0.669
T1239v2TS294_5o__T1239v2TS369_1o	20092	20092	40184	0.794042	0.811284	0.794042	0.232151	0.842614	0.232151	1.3	0.948	0.726	0.726	0.776	0.643	0.627	0.625	0.627	0.625	0.718
T1239v2TS304_3o__T1239v2TS481_2o	10046	20092	30138	0.799157	0.804987	0.799157	0.083016	0.370687	0.083016	0.94	0.397	0.164	0.575	0.183	0.218	0.244	0.244	0.244	0.244	0.697
T1239v2TS304_5o__T1239v2TS167_5o	10046	20092	30138	0.807415	0.815243	0.807415	0.015721	0.387949	0.015721	0.93	0.469	0.194	0.497	0.167	0.214	0.154	0.154	0.154	0.154	0.509
T1239v2TS304_5o__T1239v2TS235_1o	10046	20092	30138	0.80706	0.807137	0.80706	0.43503	0.43503	0.43503	0.91	0.473	0.217	0.58	0.278	0.209	0.178	0.178	0.178	0.178	0.752
T1239v2TS319_3o__T1239v2TS462_2o	20092	20092	40184	0.775857	0.775857	0.775857	0.403175	0.403302	0.403175	1.31	0.472	0.587	0.587	0.599	0.511	0.216	0.193	0.216	0.193	0.611
T1239v2TS319_4o__T1239v2TS272_5o	20092	20088	40180	0.77707	0.780247	0.77707	0	0.089103	0	1.27	0.122	0.069	0.069	0.129	0.208	0.047	0.052	0.047	0.052	0.316
T1239v2TS319_5o__T1239v2TS286_4o	20092	20092	40184	0.757444	0.771775	0.757444	0.078685	0.466335	0.078685	1.29	0.499	0.62	0.62	0.644	0.534	0.265	0.244	0.265	0.244	0.646
T1239v2TS325_2o__T1239v2TS022_3o	20092	19756	39848	0.719064	0.732106	0.719064	0.232574	0.658261	0.232574	1.27	0.735	0.521	0.521	0.522	0.583	0.474	0.448	0.474	0.448	0.682
T1239v2TS331_1o__T1239v2TS294_1o	20092	20092	40184	0.878708	0.895114	0.878708	0.008813	0.55595	0.008813	1.29	0.631	0.699	0.699	0.717	0.606	0.306	0.284	0.306	0.284	0.686
T1239v2TS331_3o__T1239v2TS028_4o	20092	20092	40184	0.781313	0.781405	0.781313	0.417399	0.41853	0.417399	1.26	0.494	0.626	0.626	0.639	0.504	0.237	0.208	0.237	0.208	0.622
T1239v2TS331_3o__T1239v2TS369_1o	20092	20092	40184	0.843419	0.843435	0.843419	0.676663	0.676663	0.676663	1.31	0.779	0.861	0.861	0.799	0.778	0.522	0.524	0.522	0.524	0.87
T1239v2TS345_2o__T1239v2TS235_5o	20092	20092	40184	0.812955	0.82657	0.812955	0.134338	0.592205	0.134338	1.35	0.669	0.591	0.591	0.664	0.526	0.322	0.295	0.322	0.295	0.561
T1239v2TS369_1o__T1239v2TS208_2o	20092	20092	40184	0.784415	0.798066	0.784415	0.166688	0.531758	0.166688	1.31	0.571	0.654	0.654	0.682	0.651	0.22	0.212	0.22	0.212	0.593
T1239v2TS369_1o__T1239v2TS369_4o	20092	20092	40184	0.882759	0.882808	0.882759	0.605092	0.605969	0.605092	1.35	0.675	0.597	0.597	0.679	0.808	0.296	0.29	0.296	0.29	0.871
T1239v2TS369_5o__T1239v2TS456_2o	20092	19756	39848	0.735678	0.735678	0.735678	0.509189	0.509189	0.509189	1.26	0.559	0.445	0.445	0.48	0.491	0.249	0.241	0.249	0.241	0.586
T1239v2TS425_1o__T1239v2TS369_2o	20092	20092	40184	0.776019	0.788812	0.776019	0.125773	0.554733	0.125773	1.42	0.635	0.574	0.574	0.613	0.509	0.295	0.273	0.295	0.273	0.556
T1239v2TS425_1o__T1239v2TS481_4o	20092	20092	40184	0.839955	0.853143	0.839955	0.127178	0.570817	0.127178	1.29	0.602	0.658	0.658	0.621	0.553	0.294	0.27	0.294	0.27	0.629
T1239v2TS425_2o__T1239v2TS167_2o	20092	20092	40184	0.817396	0.831235	0.817396	0.337159	0.819868	0.337159	1.3	0.878	0.827	0.827	0.797	0.727	0.572	0.564	0.572	0.564	0.61
T1239v2TS425_3o__T1239v2TS015_2o	20092	20092	40184	0.674093	0.689913	0.674093	0.0079	0.420836	0.0079	1.37	0.524	0.262	0.262	0.332	0.426	0.277	0.253	0.277	0.253	0.749
T1239v2TS425_3o__T1239v2TS028_2o	20092	20092	40184	0.781592	0.78173	0.781592	0.412353	0.412353	0.412353	1.3	0.486	0.626	0.626	0.637	0.524	0.232	0.205	0.232	0.205	0.616
T1239v2TS450_2o__T1239v2TS015_1o	20092	20092	40184	0.726736	0.728079	0.726736	0.558288	0.558288	0.558288	1.25	0.658	0.459	0.459	0.5	0.526	0.338	0.277	0.338	0.277	0.622
T1239v2TS450_2o__T1239v2TS235_3o	20092	20092	40184	0.852486	0.852709	0.852486	0.608157	0.608157	0.608157	1.28	0.68	0.797	0.797	0.757	0.638	0.337	0.29	0.337	0.29	0.625
T1239v2TS450_3o__T1239v2TS241_1o	20092	10046	30138	0.398365	0.403538	0.398365	0.000407	0.091765	0.000407	0.9	0.113	0.168	0.548	0.191	0.145	0.239	0.239	0.04	0.04	0.337
T1239v2TS450_4o__T1239v2TS147_3o	20092	20092	40184	0.804562	0.818729	0.804562	0.144972	0.436576	0.144972	1.34	0.524	0.548	0.548	0.582	0.543	0.338	0.259	0.338	0.259	0.736
T1239v2TS456_2o__T1239v2TS015_2o	19756	20092	39848	0.695009	0.715371	0.695009	0.007279	0.42903	0.007279	1.28	0.699	0.241	0.241	0.309	0.366	0.334	0.207	0.334	0.207	0.591
T1239v2TS456_2o__T1239v2TS015_5o	19756	20092	39848	0.67698	0.698107	0.67698	0.006956	0.46266	0.006956	1.33	0.723	0.247	0.247	0.324	0.419	0.338	0.2	0.338	0.2	0.549
T1239v2TS456_2o__T1239v2TS159_2o	19756	20092	39848	0.754766	0.768504	0.754766	0.14963	0.464443	0.14963	1.28	0.749	0.521	0.521	0.522	0.583	0.368	0.231	0.368	0.231	0.699
T1239v2TS456_2o__T1239v2TS462_4o	19756	20092	39848	0.760462	0.760476	0.760462	0.393677	0.394185	0.393677	1.33	0.653	0.413	0.414	0.45	0.448	0.283	0.164	0.283	0.164	0.547
T1239v2TS456_4o__T1239v2TS052_2o	20092	19756	39848	0.714173	0.724177	0.714173	0.178896	0.555994	0.178896	1.28	0.667	0.824	0.824	0.673	0.638	0.444	0.456	0.444	0.456	0.595
T1239v2TS462_2o__T1239v2TS091_3o	20092	17744	37836	0.6731	0.673141	0.6731	0.727129	0.728121	0.727129	1.19	0.774	0.752	0.752	0.739	0.684	0.497	0.513	0.497	0.513	0.58
T1239v2TS462_2o__T1239v2TS304_3o	20092	10046	30138	0.402438	0.406744	0.402438	0.002178	0.165672	0.002178	0.91	0.199	0.224	0.592	0.285	0.196	0.565	0.565	0.094	0.127	0.395
T1239v2TS462_3o__T1239v2TS450_3o	20092	20092	40184	0.824709	0.824759	0.824709	0.503942	0.505373	0.503942	1.31	0.563	0.632	0.632	0.601	0.571	0.347	0.294	0.347	0.294	0.609
T1239v2TS462_5o__T1239v2TS231_4o	20092	20088	40180	0.822358	0.822358	0.822358	0.498689	0.500083	0.498689	1.29	0.556	0.589	0.589	0.653	0.657	0.229	0.219	0.229	0.219	0.683
T1239v2TS462_5o__T1239v2TS235_4o	20092	20092	40184	0.796892	0.812473	0.796892	0.178478	0.589968	0.178478	1.31	0.62	0.704	0.704	0.782	0.628	0.258	0.238	0.258	0.238	0.734
T1239v2TS462_5o__T1239v2TS462_4o	20092	20092	40184	0.803628	0.804232	0.803628	0.565246	0.566807	0.565246	1.28	0.61	0.658	0.658	0.721	0.65	0.258	0.246	0.258	0.246	0.644
T1239v2TS481_5o__T1239v2TS052_1o	20092	20092	40184	0.799834	0.811692	0.799834	0.149423	0.515608	0.149423	1.25	0.602	0.669	0.669	0.674	0.592	0.334	0.295	0.334	0.295	0.545
T1239v2TS481_5o__T1239v2TS369_5o	20092	20092	40184	0.843576	0.862452	0.843576	0.212254	0.792133	0.212254	1.41	0.878	0.956	0.956	0.887	0.847	0.686	0.676	0.686	0.676	0.881
T1239v2TS489_2o__T1239v2TS241_3o	20092	10046	30138	0.400938	0.401382	0.400938	0.102706	0.102706	0.102706	0.92	0.119	0.159	0.407	0.2	0.167	0.172	0.172	0.029	0.048	0.291
T1239v2TS489_5o__T1239v2TS052_4o	20092	20092	40184	0.897201	0.897233	0.897201	0.749697	0.755622	0.749697	1.31	0.891	0.916	0.916	0.819	0.844	0.786	0.79	0.786	0.79	0.97
T1240TS014_6o__T1240TS322_2o	14280	14277	28557	0.831029	0.831029	0.831029	0.475727	0.475727	0.475727	0.92	0.604	0.548	0.548	0.502	0.896	0.233	0.233	0.233	0.233	0.687
T1240TS015_3o__T1240TS028_2o	14280	14280	28560	0.606461	0.634326	0.606461	0.166577	0.36784	0.166577	0.93	0.491	0.517	0.517	0.491	0.797	0.194	0.194	0.194	0.194	0.622
T1240TS015_4o__T1240TS139_4o	14280	14277	28557	0.639216	0.64883	0.639216	0.206678	0.25777	0.206678	0.94	0.345	0.355	0.355	0.357	0.656	0.134	0.12	0.134	0.12	0.612
T1240TS015_6o__T1240TS219_2o	14280	14277	28557	0.859388	0.860396	0.859388	0.512835	0.513478	0.512835	0.91	0.636	0.555	0.555	0.528	0.949	0.235	0.235	0.235	0.235	0.722
T1240TS015_6o__T1240TS475_4o	14280	14280	28560	0.791189	0.821292	0.791189	0.270028	0.512549	0.270028	0.98	0.59	0.497	0.497	0.528	0.73	0.23	0.23	0.23	0.23	0.465
T1240TS023_1o__T1240TS294_3o	14280	14277	28557	0.794794	0.829327	0.794794	0.272258	0.554467	0.272258	0.93	0.653	0.569	0.569	0.603	0.885	0.258	0.258	0.258	0.258	0.64
T1240TS028_1o__T1240TS015_6o	14280	14280	28560	0.823052	0.898741	0.823052	0.117009	0.752461	0.117009	0.92	0.845	0.819	0.819	0.842	0.872	0.324	0.324	0.324	0.324	0.456
T1240TS031_3o__T1240TS022_4o	14277	14280	28557	0.771958	0.810493	0.771958	0.238605	0.561906	0.238605	0.96	0.659	0.509	0.509	0.56	0.769	0.261	0.261	0.261	0.261	0.605
T1240TS051_1o__T1240TS311_2o	14280	14280	28560	0.769246	0.769479	0.769246	0.526741	0.527434	0.526741	0.97	0.651	0.727	0.727	0.721	0.784	0.228	0.228	0.228	0.228	0.361
T1240TS051_6o__T1240TS167_2o	14280	14280	28560	0.832574	0.832814	0.832574	0.700539	0.70059	0.700539	0.99	0.769	0.717	0.717	0.758	0.781	0.352	0.352	0.352	0.352	0.559
T1240TS075_3o__T1240TS221_1o	14280	14280	28560	0.738917	0.769724	0.738917	0.198327	0.408213	0.198327	0.95	0.57	0.483	0.483	0.504	0.774	0.186	0.186	0.186	0.186	0.56
T1240TS075_5o__T1240TS091_5o	14280	14280	28560	0.702108	0.702721	0.702108	0.231159	0.231715	0.231159	0.99	0.376	0.376	0.376	0.447	0.728	0.121	0.12	0.121	0.12	0.397
T1240TS079_4o__T1240TS489_4o	14280	14280	28560	0.796853	0.840039	0.796853	0.220209	0.562244	0.220209	0.97	0.642	0.61	0.61	0.629	0.851	0.249	0.249	0.249	0.249	0.673
T1240TS085_2o__T1240TS241_5o	14280	14280	28560	0.833765	0.833902	0.833765	0.52561	0.526097	0.52561	0.95	0.611	0.518	0.518	0.569	0.879	0.202	0.202	0.202	0.202	0.415
T1240TS085_2o__T1240TS287_5o	14280	14280	28560	0.776454	0.776549	0.776454	0.509069	0.509407	0.509069	0.99	0.488	0.478	0.478	0.569	0.761	0.265	0.265	0.265	0.265	0.322
T1240TS091_1o__T1240TS287_4o	14280	14280	28560	0.797728	0.797991	0.797728	0.51178	0.512815	0.51178	0.95	0.561	0.5	0.5	0.549	0.796	0.202	0.201	0.202	0.201	0.624
T1240TS110_2o__T1240TS298_1o	14280	14280	28560	0.767135	0.836843	0.767135	0.092561	0.633476	0.092561	0.94	0.678	0.694	0.694	0.732	0.767	0.325	0.325	0.325	0.325	0.572
T1240TS117_2o__T1240TS345_5o	14280	14280	28560	0.742566	0.742911	0.742566	0.548718	0.548833	0.548718	0.94	0.591	0.684	0.684	0.712	0.835	0.243	0.243	0.243	0.243	0.377
T1240TS117_3o__T1240TS059_6o	14280	14277	28557	0.720412	0.720794	0.720412	0.381047	0.381047	0.381047	0.94	0.503	0.513	0.513	0.454	0.912	0.173	0.173	0.173	0.173	0.737
T1240TS122_1o__T1240TS219_2o	14280	14277	28557	0.779668	0.78695	0.779668	0.312492	0.367812	0.312492	0.92	0.548	0.471	0.471	0.425	0.797	0.162	0.162	0.162	0.162	0.449
T1240TS122_5o__T1240TS312_1o	14280	14280	28560	0.699006	0.756566	0.699006	0.038521	0.397227	0.038521	1.03	0.718	0.535	0.535	0.596	0.83	0.164	0.163	0.164	0.163	0.559
T1240TS139_2o__T1240TS145_5o	14277	14280	28557	0.839041	0.840709	0.839041	0.676762	0.67942	0.676762	0.95	0.787	0.872	0.872	0.846	0.864	0.369	0.369	0.369	0.369	0.733
T1240TS145_2o__T1240TS450_4o	14280	14280	28560	0.779191	0.824729	0.779191	0.223062	0.597926	0.223062	0.94	0.592	0.606	0.606	0.667	0.826	0.278	0.278	0.278	0.278	0.588
T1240TS147_2o__T1240TS465_2o	14280	14277	28557	0.812612	0.814149	0.812612	0.578394	0.578606	0.578394	0.9	0.653	0.633	0.633	0.683	0.742	0.24	0.24	0.24	0.24	0.349
T1240TS147_3o__T1240TS261_1o	14280	14277	28557	0.779082	0.779314	0.779082	0.566707	0.568565	0.566707	0.98	0.59	0.624	0.624	0.701	0.806	0.254	0.254	0.254	0.254	0.556
T1240TS147_4o__T1240TS015_3o	14280	14280	28560	0.598794	0.626206	0.598794	0.167797	0.368788	0.167797	0.98	0.433	0.484	0.484	0.47	0.76	0.195	0.195	0.195	0.195	0.531
T1240TS167_2o__T1240TS015_1o	14280	14280	28560	0.69829	0.698375	0.69829	0.364117	0.365113	0.364117	0.97	0.466	0.418	0.418	0.386	0.781	0.148	0.148	0.148	0.148	0.678
T1240TS187_1o__T1240TS312_5o	14280	14277	28557	0.825424	0.825721	0.825424	0.547104	0.548135	0.547104	0.97	0.641	0.594	0.594	0.609	0.937	0.251	0.251	0.251	0.251	0.629
T1240TS198_4o__T1240TS462_2o	14280	14280	28560	0.89755	0.89755	0.89755	0.656198	0.656198	0.656198	0.99	0.675	0.68	0.68	0.753	0.904	0.264	0.264	0.264	0.264	0.652
T1240TS204_2o__T1240TS267_5o	14277	14280	28557	0.889813	0.889813	0.889813	0.699775	0.699775	0.699775	0.9	0.743	0.722	0.722	0.784	0.929	0.282	0.282	0.282	0.282	0.512
T1240TS204_5o__T1240TS425_2o	14277	14280	28557	0.835597	0.876682	0.835597	0.281419	0.626208	0.281419	0.95	0.725	0.659	0.659	0.676	0.925	0.283	0.283	0.283	0.283	0.723
T1240TS208_5o__T1240TS163_1o	14280	14280	28560	0.7818	0.781953	0.7818	0.428622	0.428801	0.428622	0.93	0.583	0.528	0.528	0.554	0.811	0.168	0.168	0.168	0.168	0.467
T1240TS219_3o__T1240TS110_3o	14277	14280	28557	0.810823	0.843504	0.810823	0.294999	0.554513	0.294999	0.93	0.655	0.56	0.56	0.571	0.833	0.245	0.245	0.245	0.245	0.62
T1240TS241_2o__T1240TS312_2o	14280	14280	28560	0.795034	0.874649	0.795034	0.090043	0.686502	0.090043	1.06	0.841	0.74	0.74	0.808	0.841	0.288	0.288	0.288	0.288	0.506
T1240TS241_2o__T1240TS312_5o	14280	14277	28557	0.817734	0.817751	0.817734	0.662494	0.662589	0.662494	0.92	0.85	0.796	0.796	0.805	0.874	0.28	0.28	0.28	0.28	0.563
T1240TS241_5o__T1240TS294_1o	14280	14277	28557	0.746951	0.822335	0.746951	0.090457	0.657835	0.090457	0.92	0.755	0.792	0.792	0.809	0.853	0.258	0.258	0.258	0.258	0.429
