index	file	renaming_of_chains
6079	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_52.pdb	A=A,B=C,C=B,D=D
6080	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_53.pdb	A=A,B=C,C=B,D=D
6081	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_54.pdb	A=A,B=C,C=B,D=D
6082	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_55.pdb	A=A,B=C,C=B,D=D
6083	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_56.pdb	A=A,B=C,C=B,D=D
6084	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_57.pdb	A=A,B=C,C=B,D=D
6085	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_58.pdb	A=A,B=C,C=B,D=D
6086	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_59.pdb	A=A,B=C,C=B,D=D
6087	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_6.pdb	A=A,B=C,C=B,D=D
6088	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_60.pdb	A=A,B=C,C=B,D=D
6089	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_61.pdb	A=A,B=C,C=B,D=D
6090	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_62.pdb	A=A,B=C,C=B,D=D
6091	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_63.pdb	A=A,B=C,C=B,D=D
6092	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_64.pdb	A=A,B=C,C=B,D=D
6093	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_65.pdb	A=A,B=C,C=B,D=D
6094	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_66.pdb	A=A,B=C,C=B,D=D
6095	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_7.pdb	A=A,B=C,C=B,D=D
6096	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_8.pdb	A=A,B=C,C=B,D=D
6097	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_9.pdb	A=A,B=C,C=B,D=D
6098	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb	A=A,B=C,C=B,D=D
6099	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb	A=A,B=C,C=B,D=D
6100	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_10.pdb	A=A,B=C,C=B,D=D
6101	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb	A=A,B=C,C=B,D=D
6102	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb	A=A,B=C,C=B,D=D
6103	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb	A=A,B=C,C=B,D=D
6104	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_14.pdb	A=A,B=C,C=B,D=D
6105	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb	A=A,B=C,C=B,D=D
6106	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb	A=A,B=C,C=B,D=D
6107	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_17.pdb	A=A,B=C,C=B,D=D
6108	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_18.pdb	A=A,B=C,C=B,D=D
6109	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_19.pdb	A=A,B=C,C=B,D=D
6110	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb	A=A,B=C,C=B,D=D
6111	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_20.pdb	A=A,B=C,C=B,D=D
6112	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_21.pdb	A=A,B=C,C=B,D=D
6113	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_22.pdb	A=A,B=C,C=B,D=D
6114	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_23.pdb	A=A,B=C,C=B,D=D
6115	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_24.pdb	A=A,B=C,C=B,D=D
6116	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_25.pdb	A=A,B=C,C=B,D=D
6117	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_26.pdb	A=A,B=C,C=B,D=D
6118	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_27.pdb	A=A,B=C,C=B,D=D
6119	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_28.pdb	A=A,B=C,C=B,D=D
6120	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_29.pdb	A=A,B=C,C=B,D=D
6121	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb	A=A,B=C,C=B,D=D
6122	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_30.pdb	A=A,B=C,C=B,D=D
6123	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_31.pdb	A=A,B=C,C=B,D=D
6124	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_32.pdb	A=A,B=C,C=B,D=D
6125	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_33.pdb	A=A,B=C,C=B,D=D
6126	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_34.pdb	A=A,B=C,C=B,D=D
6127	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_35.pdb	A=A,B=C,C=B,D=D
6128	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_36.pdb	A=A,B=C,C=B,D=D
6129	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_37.pdb	A=A,B=C,C=B,D=D
6130	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_38.pdb	A=A,B=C,C=B,D=D
6131	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_39.pdb	A=A,B=C,C=B,D=D
6132	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb	A=A,B=C,C=B,D=D
6133	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_40.pdb	A=A,B=C,C=B,D=D
6134	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_41.pdb	A=A,B=C,C=B,D=D
6135	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_42.pdb	A=A,B=C,C=B,D=D
6136	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_43.pdb	A=A,B=C,C=B,D=D
6137	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_44.pdb	A=A,B=C,C=B,D=D
6138	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_45.pdb	A=A,B=C,C=B,D=D
6139	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_46.pdb	A=A,B=C,C=B,D=D
6140	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_47.pdb	A=A,B=C,C=B,D=D
6141	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_48.pdb	A=A,B=C,C=B,D=D
6142	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_49.pdb	A=A,B=C,C=B,D=D
6143	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_5.pdb	A=A,B=C,C=B,D=D
6144	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_50.pdb	A=A,B=C,C=B,D=D
6145	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_51.pdb	A=A,B=C,C=B,D=D
6146	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_52.pdb	A=A,B=C,C=B,D=D
6147	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_53.pdb	A=A,B=C,C=B,D=D
6148	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_54.pdb	A=A,B=C,C=B,D=D
6149	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_55.pdb	A=A,B=C,C=B,D=D
6150	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_56.pdb	A=A,B=C,C=B,D=D
6151	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_57.pdb	A=A,B=C,C=B,D=D
6152	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_58.pdb	A=A,B=C,C=B,D=D
6153	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_59.pdb	A=A,B=C,C=B,D=D
6154	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_6.pdb	A=A,B=C,C=B,D=D
6155	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_60.pdb	A=A,B=C,C=B,D=D
6156	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_61.pdb	A=A,B=C,C=B,D=D
6157	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_62.pdb	A=A,B=C,C=B,D=D
6158	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_63.pdb	A=A,B=C,C=B,D=D
6159	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_64.pdb	A=A,B=C,C=B,D=D
6160	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_65.pdb	A=A,B=C,C=B,D=D
6161	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_66.pdb	A=A,B=C,C=B,D=D
6162	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb	A=A,B=C,C=B,D=D
6163	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb	A=A,B=C,C=B,D=D
6164	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb	A=A,B=C,C=B,D=D
6165	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb	A=A,B=C,C=B,D=D
6166	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb	A=A,B=C,C=B,D=D
6167	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb	A=A,B=C,C=B,D=D
6168	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb	A=A,B=C,C=B,D=D
6169	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb	A=A,B=C,C=B,D=D
6170	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb	A=A,B=C,C=B,D=D
6171	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb	A=A,B=C,C=B,D=D
6172	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb	A=A,B=C,C=B,D=D
6173	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_16.pdb	A=A,B=C,C=B,D=D
6174	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_17.pdb	A=A,B=C,C=B,D=D
6175	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_18.pdb	A=A,B=C,C=B,D=D
6176	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_19.pdb	A=A,B=C,C=B,D=D
6177	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb	A=A,B=C,C=B,D=D
6178	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_20.pdb	A=A,B=C,C=B,D=D
6179	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_21.pdb	A=A,B=C,C=B,D=D
6180	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_22.pdb	A=A,B=C,C=B,D=D
6181	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_23.pdb	A=A,B=C,C=B,D=D
6182	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_24.pdb	A=A,B=C,C=B,D=D
6183	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_25.pdb	A=A,B=C,C=B,D=D
6184	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_26.pdb	A=A,B=C,C=B,D=D
6185	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_27.pdb	A=A,B=C,C=B,D=D
6186	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_28.pdb	A=A,B=C,C=B,D=D
6187	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_29.pdb	A=A,B=C,C=B,D=D
6188	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb	A=A,B=C,C=B,D=D
6189	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_30.pdb	A=A,B=C,C=B,D=D
6190	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_31.pdb	A=A,B=C,C=B,D=D
6191	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_32.pdb	A=A,B=C,C=B,D=D
6192	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_33.pdb	A=A,B=C,C=B,D=D
6193	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_34.pdb	A=A,B=C,C=B,D=D
6194	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_35.pdb	A=A,B=C,C=B,D=D
6195	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_36.pdb	A=A,B=C,C=B,D=D
6196	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_37.pdb	A=A,B=C,C=B,D=D
6197	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_38.pdb	A=A,B=C,C=B,D=D
6198	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_39.pdb	A=A,B=C,C=B,D=D
6199	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb	A=A,B=C,C=B,D=D
6200	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_40.pdb	A=A,B=C,C=B,D=D
6201	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_41.pdb	A=A,B=C,C=B,D=D
6202	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_42.pdb	A=A,B=C,C=B,D=D
6203	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_43.pdb	A=A,B=C,C=B,D=D
6204	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_44.pdb	A=A,B=C,C=B,D=D
6205	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_45.pdb	A=A,B=C,C=B,D=D
6206	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_46.pdb	A=A,B=C,C=B,D=D
6207	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_47.pdb	A=A,B=C,C=B,D=D
6208	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_48.pdb	A=A,B=C,C=B,D=D
6209	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_49.pdb	A=A,B=C,C=B,D=D
6210	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb	A=A,B=C,C=B,D=D
6211	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_50.pdb	A=A,B=C,C=B,D=D
6212	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_51.pdb	A=A,B=C,C=B,D=D
6213	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_52.pdb	A=A,B=C,C=B,D=D
6214	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_53.pdb	A=A,B=C,C=B,D=D
6215	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_54.pdb	A=A,B=C,C=B,D=D
6216	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_55.pdb	A=A,B=C,C=B,D=D
6217	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_56.pdb	A=A,B=C,C=B,D=D
6218	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_57.pdb	A=A,B=C,C=B,D=D
6219	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_58.pdb	A=A,B=C,C=B,D=D
6220	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_59.pdb	A=A,B=C,C=B,D=D
6221	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_6.pdb	A=A,B=C,C=B,D=D
6222	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_60.pdb	A=A,B=C,C=B,D=D
6223	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_61.pdb	A=A,B=C,C=B,D=D
6224	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_62.pdb	A=A,B=C,C=B,D=D
6225	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_63.pdb	A=A,B=C,C=B,D=D
6226	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_64.pdb	A=A,B=C,C=B,D=D
6227	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_65.pdb	A=A,B=C,C=B,D=D
6228	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_66.pdb	A=A,B=C,C=B,D=D
6229	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_7.pdb	A=A,B=C,C=B,D=D
6230	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb	A=A,B=C,C=B,D=D
6231	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb	A=A,B=C,C=B,D=D
6232	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_0.pdb	A=A,B=C,C=B,D=D
6233	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_1.pdb	A=A,B=C,C=B,D=D
6234	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_10.pdb	A=A,B=C,C=B,D=D
6235	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_11.pdb	A=A,B=C,C=B,D=D
6236	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_12.pdb	A=A,B=C,C=B,D=D
6237	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_13.pdb	A=A,B=C,C=B,D=D
6238	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_14.pdb	A=A,B=C,C=B,D=D
6239	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_15.pdb	A=A,B=C,C=B,D=D
6240	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_16.pdb	A=A,B=C,C=B,D=D
6241	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_17.pdb	A=A,B=C,C=B,D=D
6242	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_18.pdb	A=A,B=C,C=B,D=D
6243	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_19.pdb	A=A,B=C,C=B,D=D
6244	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_2.pdb	A=A,B=C,C=B,D=D
6245	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_20.pdb	A=A,B=C,C=B,D=D
6246	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_21.pdb	A=A,B=C,C=B,D=D
6247	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_22.pdb	A=A,B=C,C=B,D=D
6248	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_23.pdb	A=A,B=C,C=B,D=D
6249	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_24.pdb	A=A,B=C,C=B,D=D
6250	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_25.pdb	A=A,B=C,C=B,D=D
6251	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_26.pdb	A=A,B=C,C=B,D=D
6252	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_27.pdb	A=A,B=C,C=B,D=D
6253	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_28.pdb	A=A,B=C,C=B,D=D
6254	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_29.pdb	A=A,B=C,C=B,D=D
6255	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb	A=A,B=C,C=B,D=D
6256	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_30.pdb	A=A,B=C,C=B,D=D
6257	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_31.pdb	A=A,B=C,C=B,D=D
6258	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_32.pdb	A=A,B=C,C=B,D=D
6259	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_33.pdb	A=A,B=C,C=B,D=D
6260	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_34.pdb	A=A,B=C,C=B,D=D
6261	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_35.pdb	A=A,B=C,C=B,D=D
6262	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_36.pdb	A=A,B=C,C=B,D=D
6263	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_37.pdb	A=A,B=C,C=B,D=D
6264	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_38.pdb	A=A,B=C,C=B,D=D
6265	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_39.pdb	A=A,B=C,C=B,D=D
6266	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_4.pdb	A=A,B=C,C=B,D=D
6267	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_40.pdb	A=A,B=C,C=B,D=D
6268	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_41.pdb	A=A,B=C,C=B,D=D
6269	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_42.pdb	A=A,B=C,C=B,D=D
6270	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_43.pdb	A=A,B=C,C=B,D=D
6271	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_44.pdb	A=A,B=C,C=B,D=D
6272	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_45.pdb	A=A,B=C,C=B,D=D
6273	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_46.pdb	A=A,B=C,C=B,D=D
6274	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_47.pdb	A=A,B=C,C=B,D=D
6275	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_48.pdb	A=A,B=C,C=B,D=D
6276	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_49.pdb	A=A,B=C,C=B,D=D
6277	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_5.pdb	A=A,B=C,C=B,D=D
6278	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_50.pdb	A=A,B=C,C=B,D=D
6279	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_51.pdb	A=A,B=C,C=B,D=D
6280	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_52.pdb	A=A,B=C,C=B,D=D
6281	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_53.pdb	A=A,B=C,C=B,D=D
6282	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_54.pdb	A=A,B=C,C=B,D=D
6283	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_55.pdb	A=A,B=C,C=B,D=D
6284	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_56.pdb	A=A,B=C,C=B,D=D
6285	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_57.pdb	A=A,B=C,C=B,D=D
6286	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_58.pdb	A=A,B=C,C=B,D=D
6287	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_59.pdb	A=A,B=C,C=B,D=D
6288	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_6.pdb	A=A,B=C,C=B,D=D
6289	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_60.pdb	A=A,B=C,C=B,D=D
6290	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_61.pdb	A=A,B=C,C=B,D=D
6291	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_62.pdb	A=A,B=C,C=B,D=D
6292	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_63.pdb	A=A,B=C,C=B,D=D
6293	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_64.pdb	A=A,B=C,C=B,D=D
6294	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_65.pdb	A=A,B=C,C=B,D=D
6295	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_66.pdb	A=A,B=C,C=B,D=D
6296	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_7.pdb	A=A,B=C,C=B,D=D
6297	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_8.pdb	A=A,B=C,C=B,D=D
6298	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_9.pdb	A=A,B=C,C=B,D=D
6299	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb	A=A,B=C,C=B,D=D
6300	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb	A=A,B=C,C=B,D=D
6301	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_10.pdb	A=A,B=C,C=B,D=D
6302	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_11.pdb	A=A,B=C,C=B,D=D
6303	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_12.pdb	A=A,B=C,C=B,D=D
6304	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_13.pdb	A=A,B=C,C=B,D=D
6305	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_14.pdb	A=A,B=C,C=B,D=D
6306	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_15.pdb	A=A,B=C,C=B,D=D
6307	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_16.pdb	A=A,B=C,C=B,D=D
6308	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_17.pdb	A=A,B=C,C=B,D=D
6309	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_18.pdb	A=A,B=C,C=B,D=D
6310	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_19.pdb	A=A,B=C,C=B,D=D
6311	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb	A=A,B=C,C=B,D=D
6312	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_20.pdb	A=A,B=C,C=B,D=D
6313	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_21.pdb	A=A,B=C,C=B,D=D
6314	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_22.pdb	A=A,B=C,C=B,D=D
6315	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_23.pdb	A=A,B=C,C=B,D=D
6316	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_24.pdb	A=A,B=C,C=B,D=D
6317	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_25.pdb	A=A,B=C,C=B,D=D
6318	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_26.pdb	A=A,B=C,C=B,D=D
6319	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_27.pdb	A=A,B=C,C=B,D=D
6320	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_28.pdb	A=A,B=C,C=B,D=D
6321	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_29.pdb	A=A,B=C,C=B,D=D
6322	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_3.pdb	A=A,B=C,C=B,D=D
6323	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_30.pdb	A=A,B=C,C=B,D=D
6324	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_31.pdb	A=A,B=C,C=B,D=D
6325	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_32.pdb	A=A,B=C,C=B,D=D
6326	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_33.pdb	A=A,B=C,C=B,D=D
6327	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_34.pdb	A=A,B=C,C=B,D=D
6328	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_35.pdb	A=A,B=C,C=B,D=D
6329	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_36.pdb	A=A,B=C,C=B,D=D
6330	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_37.pdb	A=A,B=C,C=B,D=D
6331	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_38.pdb	A=A,B=C,C=B,D=D
6332	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_39.pdb	A=A,B=C,C=B,D=D
6333	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_4.pdb	A=A,B=C,C=B,D=D
6334	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_40.pdb	A=A,B=C,C=B,D=D
6335	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_41.pdb	A=A,B=C,C=B,D=D
6336	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_42.pdb	A=A,B=C,C=B,D=D
6337	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_43.pdb	A=A,B=C,C=B,D=D
